#Time,X,Y,Z
1517803865.5761151,-0.016,-0.956,0.272
1517803865.5827842,0.0,-0.952,0.26
1517803865.5894952,-0.028,-0.944,0.26
1517803865.5960479,-0.024,-0.952,0.264
1517803865.6025908,-0.012,-0.948,0.264
1517803865.6092608,-0.036,-0.968,0.296
1517803865.6158357,-0.02,-0.98,0.308
1517803865.6221707,-0.02,-0.956,0.276
1517803865.6290376,-0.016,-0.98,0.308
1517803865.6356034,-0.004,-0.984,0.304
1517803865.6424034,-0.04,-0.964,0.296
1517803865.6489673,-0.032,-0.952,0.276
1517803865.6555161,-0.008,-0.94,0.26
1517803865.6621592,-0.02,-0.96,0.284
1517803865.667351,0.024,-0.992,0.312
1517803865.674289,-0.004,-0.976,0.284
1517803865.680909,-0.008,-0.96,0.264
1517803865.6874378,-0.016,-0.936,0.236
1517803865.6943808,-0.004,-0.98,0.308
1517803865.7011528,-0.04,-0.984,0.324
1517803865.7077086,0.008,-0.992,0.32
1517803865.7142916,0.0,-0.992,0.316
1517803865.7208505,-0.028,-0.948,0.264
1517803865.7280033,-0.012,-0.988,0.308
1517803865.7346783,-0.028,-0.964,0.292
1517803865.7413802,-0.032,-0.972,0.296
1517803865.7477932,-0.016,-0.972,0.3
1517803865.754415,-0.008,-0.948,0.264
1517803865.760999,-0.024,-0.976,0.3
1517803865.7674918,-0.036,-0.94,0.26
1517803865.7744327,-0.032,-0.956,0.276
1517803865.7811158,0.004,-0.968,0.288
1517803865.7877035,-0.012,-0.992,0.316
1517803865.7944856,-0.024,-0.984,0.304
1517803865.8009224,-0.004,-0.976,0.288
1517803865.8074675,0.0,-0.988,0.308
1517803865.8143163,-0.04,-0.972,0.32
1517803865.8211243,-0.008,-0.936,0.252
1517803865.8276432,-0.024,-0.98,0.312
1517803865.834315,-0.032,-0.952,0.284
1517803865.8409328,-0.024,-0.948,0.28
1517803865.847411,-0.012,-0.984,0.312
1517803865.8542838,-0.02,-0.968,0.312
1517803865.8603988,-0.012,-0.984,0.3
1517803865.8667536,-0.004,-0.972,0.28
1517803865.8735976,-0.02,-0.956,0.26
1517803865.8804924,0.012,-0.972,0.284
1517803865.8870683,-0.008,-0.972,0.304
1517803865.8937674,-0.024,-0.964,0.3
1517803865.9004142,-0.016,-0.956,0.276
1517803865.9071002,-0.008,-0.972,0.296
1517803865.913291,-0.036,-0.968,0.292
1517803865.9184859,0.004,-0.944,0.256
1517803865.92373,-0.004,-0.976,0.296
1517803865.9290957,0.0,-0.952,0.256
1517803865.9344358,-0.032,-0.968,0.276
1517803865.9396558,-0.024,-0.948,0.268
1517803865.9446836,-0.016,-0.964,0.284
1517803865.9511936,0.0,-0.964,0.288
1517803865.9577065,0.004,-0.972,0.28
1517803865.9643373,-0.016,-0.968,0.3
1517803865.9703584,-0.036,-0.964,0.288
1517803865.9757004,0.0,-0.956,0.28
1517803865.9808552,-0.024,-0.952,0.28
1517803865.9868531,-0.02,-0.964,0.284
1517803865.993813,-0.008,-0.992,0.332
1517803866.000575,-0.004,-0.98,0.32
1517803866.0068119,-0.004,-0.948,0.236
1517803866.0129988,-0.024,-0.952,0.268
1517803866.0191598,-0.036,-0.956,0.276
1517803866.0259376,-0.032,-0.972,0.312
1517803866.0325596,-0.008,-0.964,0.296
1517803866.0393424,-0.032,-0.964,0.296
1517803866.0460274,-0.004,-0.96,0.252
1517803866.0527363,-0.02,-0.98,0.3
1517803866.0595412,-0.032,-0.976,0.3
1517803866.0659583,-0.016,-0.948,0.256
1517803866.0729141,0.0,-0.956,0.264
1517803866.079524,-0.032,-0.956,0.268
1517803866.0860028,0.0,-0.96,0.28
1517803866.0928078,-0.012,-0.952,0.288
1517803866.0994697,-0.032,-0.952,0.276
1517803866.1062295,-0.024,-0.976,0.304
1517803866.1128407,-0.02,-0.952,0.288
1517803866.1192994,-0.024,-0.968,0.308
1517803866.1258814,0.0,-0.956,0.26
1517803866.1325393,-0.012,-0.964,0.276
1517803866.1393573,-0.02,-0.98,0.3
1517803866.145981,-0.004,-0.964,0.28
1517803866.15227,-0.028,-0.96,0.276
1517803866.159229,-0.012,-0.956,0.276
1517803866.1653368,-0.028,-0.936,0.272
1517803866.170579,-0.04,-0.96,0.28
1517803866.1758358,-0.016,-0.956,0.284
1517803866.1811938,0.0,-0.936,0.248
1517803866.1863418,-0.004,-0.98,0.308
1517803866.1932385,-0.024,-0.972,0.288
1517803866.1998465,0.0,-0.976,0.296
1517803866.2066643,0.0,-0.948,0.26
1517803866.2132843,-0.012,-0.988,0.328
1517803866.2197464,-0.004,-0.972,0.292
1517803866.226411,-0.016,-0.952,0.264
1517803866.232798,-0.036,-0.984,0.328
1517803866.23939,-0.016,-0.952,0.252
1517803866.2459679,-0.016,-0.948,0.244
1517803866.2519639,-0.016,-0.976,0.308
1517803866.2585099,-0.028,-0.948,0.264
1517803866.2649608,-0.012,-0.956,0.292
1517803866.2716155,0.0,-0.976,0.292
1517803866.2784145,0.004,-0.968,0.28
1517803866.2851074,-0.02,-0.96,0.284
1517803866.2916973,-0.032,-0.964,0.288
1517803866.2981822,-0.012,-0.944,0.26
1517803866.3048053,-0.04,-0.972,0.308
1517803866.3113751,-0.04,-0.936,0.264
1517803866.317713,-0.028,-0.956,0.272
1517803866.324413,-0.008,-0.984,0.332
1517803866.330896,-0.024,-0.976,0.308
1517803866.3376727,-0.024,-0.968,0.296
1517803866.3445537,-0.016,-0.976,0.304
1517803866.3510456,-0.016,-0.976,0.284
1517803866.3575866,-0.036,-0.956,0.264
1517803866.3642535,-0.012,-0.96,0.28
1517803866.3708303,-0.032,-0.96,0.292
1517803866.3776793,-0.024,-0.96,0.276
1517803866.384349,-0.028,-0.956,0.284
1517803866.3910952,-0.02,-0.976,0.316
1517803866.397552,-0.028,-0.964,0.288
1517803866.404199,-0.024,-0.972,0.296
1517803866.4108589,-0.024,-0.952,0.268
1517803866.4175098,-0.028,-0.948,0.268
1517803866.4244857,-0.004,-0.96,0.268
1517803866.4309766,-0.032,-0.952,0.28
1517803866.4375036,-0.032,-0.956,0.28
1517803866.4442666,-0.024,-0.968,0.288
1517803866.4507704,-0.008,-0.964,0.272
1517803866.4573703,-0.02,-0.96,0.288
1517803866.4637132,-0.02,-0.936,0.256
1517803866.470612,-0.008,-0.956,0.264
1517803866.47583,-0.032,-0.98,0.32
1517803866.48112,-0.028,-0.952,0.28
1517803866.486412,-0.048,-0.96,0.272
1517803866.491771,0.0,-0.976,0.32
1517803866.4970188,-0.044,-0.956,0.288
1517803866.5013018,-0.004,-0.984,0.3
1517803866.5073867,0.012,-0.96,0.296
1517803866.5141065,-0.028,-0.988,0.324
1517803866.5202596,-0.044,-0.984,0.324
1517803866.5270455,-0.024,-0.956,0.276
1517803866.5328574,0.004,-0.972,0.288
1517803866.5391192,-0.028,-0.992,0.336
1517803866.5458863,-0.008,-0.972,0.3
1517803866.5526202,-0.02,-0.944,0.264
1517803866.559354,-0.028,-0.972,0.292
1517803866.565875,-0.004,-0.956,0.264
1517803866.5727189,-0.024,-0.988,0.34
1517803866.5795248,-0.036,-0.96,0.288
1517803866.5860257,-0.008,-0.948,0.272
1517803866.5927687,-0.016,-0.944,0.268
1517803866.5993145,-0.008,-0.956,0.268
1517803866.6058874,-0.012,-0.984,0.312
1517803866.6127174,-0.008,-0.928,0.248
1517803866.6194093,-0.012,-0.968,0.3
1517803866.6261103,-0.02,-0.956,0.276
1517803866.632616,0.0,-0.968,0.288
1517803866.6393151,-0.02,-0.976,0.308
1517803866.64588,0.0,-0.976,0.3
1517803866.6526258,-0.012,-0.948,0.252
1517803866.6595337,-0.016,-0.972,0.316
1517803866.6659627,-0.02,-0.98,0.316
1517803866.6721377,-0.028,-0.948,0.264
1517803866.6790795,-0.02,-0.98,0.324
1517803866.6855605,-0.04,-0.964,0.28
1517803866.6923864,-0.024,-0.98,0.308
1517803866.6982133,-0.012,-0.948,0.248
1517803866.7045443,-0.016,-0.964,0.288
1517803866.7111793,0.016,-0.968,0.288
1517803866.717565,-0.032,-0.944,0.252
1517803866.7246609,-0.024,-0.972,0.292
1517803866.7313468,-0.024,-0.94,0.268
1517803866.7379808,-0.028,-0.976,0.304
1517803866.7447357,-0.004,-0.972,0.304
1517803866.7511787,0.0,-0.96,0.292
1517803866.7577007,-0.028,-0.964,0.276
1517803866.7643375,-0.012,-0.964,0.296
1517803866.7710545,-0.028,-0.984,0.324
1517803866.7778134,-0.028,-0.972,0.312
1517803866.7844253,-0.036,-0.972,0.3
1517803866.791166,-0.016,-0.972,0.276
1517803866.7976072,-0.028,-0.96,0.28
1517803866.804337,-0.024,-0.98,0.308
1517803866.811116,-0.008,-0.976,0.296
1517803866.8176668,-0.024,-0.98,0.304
1517803866.8245547,-0.004,-0.984,0.3
1517803866.8310587,-0.004,-0.94,0.256
1517803866.8375766,-0.02,-1.004,0.328
1517803866.8443284,-0.032,-0.952,0.28
1517803866.8508825,-0.024,-0.988,0.32
1517803866.8576753,-0.016,-0.984,0.3
1517803866.8644383,-0.016,-0.952,0.268
1517803866.8711302,-0.016,-0.972,0.32
1517803866.8776002,-0.028,-0.964,0.284
1517803866.884337,-0.028,-0.956,0.276
1517803866.891038,-0.004,-0.948,0.264
1517803866.897673,-0.032,-0.968,0.272
1517803866.9045198,-0.036,-0.976,0.316
1517803866.9111876,-0.02,-0.936,0.252
1517803866.9175806,0.004,-0.988,0.304
1517803866.9243474,-0.012,-0.972,0.296
1517803866.9309003,-0.02,-0.964,0.292
1517803866.9375563,-0.008,-0.972,0.288
1517803866.9444911,0.0,-0.952,0.252
1517803866.951126,-0.004,-0.94,0.252
1517803866.9577992,-0.004,-0.956,0.28
1517803866.964338,-0.016,-0.932,0.244
1517803866.9710379,-0.024,-0.98,0.3
1517803866.977778,-0.024,-0.984,0.316
1517803866.9844198,-0.04,-0.968,0.292
1517803866.9911876,-0.036,-0.968,0.288
1517803866.9976096,-0.02,-0.984,0.324
1517803867.0043325,-0.036,-0.988,0.34
1517803867.0111034,-0.016,-1.004,0.34
1517803867.0177383,-0.012,-0.988,0.312
1517803867.0246372,0.0,-0.948,0.26
1517803867.0310931,0.0,-0.964,0.284
1517803867.0376022,0.0,-0.952,0.268
1517803867.044331,-0.012,-0.98,0.312
1517803867.050859,-0.008,-0.964,0.288
1517803867.057644,-0.008,-0.98,0.308
1517803867.0644858,-0.02,-0.956,0.28
1517803867.0711906,-0.036,-0.976,0.316
1517803867.0777266,-0.036,-0.96,0.296
1517803867.0841055,-0.008,-0.988,0.328
1517803867.0908754,-0.012,-0.976,0.304
1517803867.0975554,-0.024,-0.964,0.272
1517803867.1044962,-0.024,-0.984,0.304
1517803867.1111622,-0.012,-0.952,0.256
1517803867.117495,-0.012,-0.968,0.292
1517803867.124192,-0.024,-0.988,0.304
1517803867.130779,-0.016,-0.98,0.316
1517803867.1373858,-0.008,-0.988,0.308
1517803867.1443617,0.012,-0.968,0.28
1517803867.1510367,-0.02,-0.976,0.312
1517803867.1575997,-0.004,-0.96,0.284
1517803867.1636674,0.012,-0.96,0.284
1517803867.1703975,-0.008,-0.992,0.312
1517803867.1769984,0.008,-0.972,0.276
1517803867.1835854,0.0,-0.956,0.276
1517803867.1905951,-0.008,-0.976,0.3
1517803867.1972542,-0.032,-0.964,0.296
1517803867.203895,-0.028,-0.972,0.288
1517803867.2106009,-0.016,-0.972,0.296
1517803867.2166808,-0.016,-0.984,0.324
1517803867.2232788,-0.024,-0.976,0.304
1517803867.2297928,0.008,-0.972,0.3
1517803867.2361927,-0.024,-0.968,0.268
1517803867.2427926,-0.012,-0.968,0.304
1517803867.2493925,-0.016,-0.948,0.26
1517803867.2562573,-0.032,-0.972,0.308
1517803867.2629633,-0.02,-0.944,0.248
1517803867.270301,-0.02,-0.96,0.28
1517803867.277887,-0.036,-0.948,0.284
