#Time,X,Y,Z
1517803867.9044693,0.996,0.456,-0.024
1517803867.9110913,0.996,0.456,-0.024
1517803867.9175003,1.0,0.46,-0.02
1517803867.9241092,0.996,0.452,-0.028
1517803867.9302971,0.996,0.456,-0.02
1517803867.936838,1.0,0.452,-0.024
1517803867.943414,1.008,0.448,-0.028
1517803867.9493818,0.996,0.46,-0.02
1517803867.9559257,1.0,0.46,-0.024
1517803867.9626186,0.996,0.464,-0.036
1517803867.9691637,1.004,0.452,-0.024
1517803867.9760354,0.996,0.46,-0.024
1517803867.9826884,1.0,0.452,-0.012
1517803867.9893723,1.0,0.46,-0.024
1517803867.9959402,0.996,0.456,-0.028
1517803868.002469,1.0,0.452,-0.024
1517803868.009134,1.004,0.452,-0.032
1517803868.015787,0.996,0.452,-0.024
1517803868.0227528,0.996,0.464,-0.024
1517803868.0294428,0.996,0.448,-0.016
1517803868.0358548,0.996,0.452,-0.024
1517803868.0425687,1.004,0.46,-0.032
1517803868.0491056,1.0,0.456,-0.024
1517803868.0559614,1.0,0.456,-0.016
1517803868.0628753,1.0,0.468,-0.02
1517803868.0694754,1.004,0.452,-0.024
1517803868.0760653,1.0,0.456,-0.016
1517803868.082492,1.008,0.452,-0.02
1517803868.089153,0.996,0.456,-0.024
1517803868.096005,0.996,0.452,-0.032
1517803868.1028178,0.996,0.46,-0.028
1517803868.1094577,1.004,0.456,-0.02
1517803868.1157968,1.0,0.452,-0.02
1517803868.1225076,1.0,0.46,-0.02
1517803868.1291895,1.0,0.464,-0.036
1517803868.1356435,0.996,0.46,-0.02
1517803868.1421404,0.992,0.456,-0.024
1517803868.1487243,1.0,0.452,-0.028
1517803868.1555772,1.0,0.452,-0.028
1517803868.162367,0.992,0.452,-0.024
1517803868.16873,1.0,0.46,-0.028
1517803868.175346,1.0,0.452,-0.016
1517803868.1820219,1.0,0.456,-0.032
1517803868.1887197,0.996,0.444,-0.024
1517803868.1955338,1.0,0.46,-0.032
1517803868.2022057,1.004,0.456,-0.024
1517803868.2088056,1.004,0.456,-0.032
1517803868.2155025,1.008,0.464,-0.016
1517803868.2224624,0.996,0.452,-0.02
1517803868.2283714,0.996,0.456,-0.028
1517803868.2348104,0.996,0.464,-0.024
1517803868.2416961,1.004,0.444,-0.032
1517803868.248403,1.0,0.452,-0.02
1517803868.255053,1.004,0.448,-0.024
1517803868.261626,1.0,0.452,-0.036
1517803868.2679718,1.004,0.452,-0.028
1517803868.2746267,0.988,0.448,-0.016
1517803868.2811866,0.996,0.448,-0.028
1517803868.2880025,0.996,0.448,-0.032
1517803868.2948534,1.0,0.46,-0.016
1517803868.3013344,1.0,0.456,-0.024
1517803868.3078904,1.0,0.456,-0.028
1517803868.3143532,1.004,0.46,-0.028
1517803868.3209403,1.004,0.456,-0.032
1517803868.3276112,0.996,0.444,-0.024
1517803868.334378,1.0,0.452,-0.024
1517803868.341204,0.992,0.452,-0.024
1517803868.3475718,0.992,0.464,-0.024
1517803868.3544397,0.996,0.46,-0.02
1517803868.3610487,0.996,0.452,-0.024
1517803868.3674395,1.0,0.448,-0.012
1517803868.3736656,1.0,0.46,-0.032
1517803868.3803384,0.996,0.452,-0.02
1517803868.3868544,1.0,0.456,-0.024
1517803868.3938084,1.0,0.456,-0.028
1517803868.4005642,0.996,0.452,-0.028
1517803868.407145,1.0,0.448,-0.024
1517803868.413879,0.992,0.452,-0.024
1517803868.420667,1.0,0.452,-0.024
1517803868.425969,0.992,0.46,-0.024
1517803868.431357,0.996,0.456,-0.028
1517803868.4365828,1.0,0.464,-0.024
1517803868.4418857,1.0,0.444,-0.02
1517803868.4470346,0.996,0.452,-0.028
1517803868.4522727,1.0,0.464,-0.024
1517803868.4574964,0.992,0.452,-0.032
1517803868.4616525,0.996,0.452,-0.016
1517803868.4667304,1.004,0.456,-0.024
1517803868.4721982,1.0,0.448,-0.02
1517803868.4775722,1.004,0.452,-0.024
1517803868.4827602,1.012,0.464,-0.032
1517803868.488207,1.0,0.464,-0.032
1517803868.494452,0.996,0.452,-0.012
1517803868.499579,1.004,0.456,-0.036
1517803868.5045588,0.996,0.452,-0.024
1517803868.5111527,0.996,0.452,-0.028
1517803868.5175307,0.996,0.456,-0.02
1517803868.5243437,0.996,0.456,-0.032
1517803868.5308356,1.0,0.456,-0.016
1517803868.5375724,1.0,0.452,-0.028
1517803868.5417225,1.004,0.456,-0.02
1517803868.5480783,1.0,0.468,-0.036
1517803868.5545933,1.0,0.452,-0.036
1517803868.5611591,1.0,0.456,-0.032
1517803868.5676072,1.0,0.452,-0.032
1517803868.583479,1.0,0.452,-0.028
1517803868.5976007,0.996,0.452,-0.028
1517803868.6051846,0.992,0.456,-0.024
1517803868.6127956,1.0,0.46,-0.032
1517803868.6199136,1.0,0.452,-0.024
1517803868.6272364,0.996,0.456,-0.028
1517803868.6342864,0.996,0.456,-0.028
1517803868.6399162,1.004,0.472,-0.032
1517803868.653297,1.0,0.452,-0.024
1517803868.6604779,0.996,0.456,-0.016
1517803868.6742008,0.996,0.456,-0.024
1517803868.6807706,1.0,0.456,-0.028
1517803868.6873097,1.0,0.472,-0.02
1517803868.6943016,1.0,0.46,-0.028
1517803868.7010236,1.0,0.452,-0.016
1517803868.7076464,0.996,0.452,-0.028
1517803868.7143202,1.0,0.452,-0.012
1517803868.7203412,1.0,0.452,-0.016
1517803868.7246842,0.992,0.456,-0.012
1517803868.7313662,0.992,0.456,-0.024
1517803868.738022,0.996,0.452,-0.02
1517803868.74471,0.992,0.456,-0.04
1517803868.751201,0.996,0.456,-0.032
1517803868.7577689,0.996,0.452,-0.024
1517803868.7642946,1.0,0.456,-0.032
1517803868.7703846,1.012,0.456,-0.024
1517803868.7769926,0.996,0.46,-0.024
1517803868.7836413,0.996,0.456,-0.024
1517803868.7905524,0.996,0.452,-0.02
1517803868.7972212,0.996,0.456,-0.02
1517803868.8038702,1.0,0.456,-0.024
1517803868.810573,0.996,0.456,-0.024
